file,line,kind,name,finisher,n_tactics,last_tactic
.lake/packages/mathlib/Mathlib/Analysis/Complex/Norm.lean,218,theorem,abs_re_div_norm_le_one,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,231,theorem,cosh_sq,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,235,theorem,sinh_sq,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,240,theorem,cosh_two_mul,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,475,theorem,cos_sq',ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,495,theorem,sin_three_mul,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,614,theorem,two_mul_sin_mul_sin,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,618,theorem,two_mul_cos_mul_cos,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Trigonometric.lean,622,theorem,two_mul_sin_mul_cos,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/Circle.lean,121,lemma,exp_pi_ne_one,norm_num,4,norm_num at heq
.lake/packages/mathlib/Mathlib/Analysis/Asymptotics/Defs.lean,139,theorem,IsLittleO.eventuallyLT_norm_of_eventually_pos,norm_num,3,norm_num
.lake/packages/mathlib/Mathlib/Analysis/Asymptotics/ExpGrowth.lean,24,lemma,expGrowthInf_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Asymptotics/ExpGrowth.lean,28,lemma,expGrowthSup_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Asymptotics/ExpGrowth.lean,144,lemma,expGrowthInf_top,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Fourier/AddCircleMulti.lean,174,theorem,lintegral_preimage,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Fourier/AddCircleMulti.lean,182,theorem,integral_preimage,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Fourier/FourierTransformDeriv.lean,57,lemma,fderiv_fourierChar_neg_bilinear_right_apply,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/Fourier/FourierTransformDeriv.lean,63,lemma,differentiable_fourierChar_neg_bilinear_right,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/Fourier/FourierTransform.lean,415,theorem,fourier_real_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/Distribution.lean,46,lemma,mapCLM_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/TemperedDistribution.lean,53,theorem,toTemperedDistribution_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/TemperedDistribution.lean,220,theorem,smulLeftCLM_apply_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/FourierMultiplier.lean,30,theorem,fourierMultiplierCLM_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/FourierMultiplier.lean,123,theorem,fourierMultiplierCLM_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/FourierMultiplier.lean,128,theorem,fourierMultiplierCLM_apply_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/ContDiffMapSupportedIn.lean,446,lemma,structureMapCLM_eq_of_scalars,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/ContDiffMapSupportedIn.lean,824,lemma,integralAgainstBilinLM_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Convex/Gauge.lean,459,theorem,gauge_lt_one_iff_mem_interior,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Convex/Slope.lean,158,theorem,ConvexOn.secant_mono_aux2,linarith,4,linarith only [hf.secant_mono_aux1 hx hz hxy hyz]
.lake/packages/mathlib/Mathlib/Analysis/Convex/Slope.lean,165,theorem,ConvexOn.secant_mono_aux3,linarith,4,linarith only [hf.secant_mono_aux1 hx hz hxy hyz]
.lake/packages/mathlib/Mathlib/Analysis/Convex/Slope.lean,199,theorem,StrictConvexOn.secant_strict_mono_aux2,linarith,4,linarith only [hf.secant_strict_mono_aux1 hx hz hxy hyz]
.lake/packages/mathlib/Mathlib/Analysis/Convex/Slope.lean,206,theorem,StrictConvexOn.secant_strict_mono_aux3,linarith,4,linarith only [hf.secant_strict_mono_aux1 hx hz hxy hyz]
.lake/packages/mathlib/Mathlib/Analysis/Convex/Between.lean,39,theorem,affineSegment_image,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Convex/StdSimplex.lean,414,lemma,eq_one_of_unique,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/BinaryEntropy.lean,373,lemma,binEntropy_strictAntiOn,norm_num,3,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Exp.lean,371,theorem,tendsto_comp_exp_atBot,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Exp.lean,490,theorem,tendsto_exp_nhds_zero_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Arcosh.lean,40,theorem,cosh_arcosh,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Arcosh.lean,48,theorem,sinh_arcosh,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/JapaneseBracket.lean,28,theorem,one_add_norm_le_sqrt_two_mul_sqrt,linarith,4,linarith
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/PolarCoord.lean,97,theorem,det_fderivPolarCoordSymm,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecificLimits/Normed.lean,306,theorem,geom_series_eq_inverse,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecificLimits/ArithmeticGeometric.lean,69,lemma,arithGeom_zero_eq_mul_div',ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecificLimits/ArithmeticGeometric.lean,90,lemma,arithGeom_strictMono,linarith,5,linarith
.lake/packages/mathlib/Mathlib/Analysis/LocallyConvex/WithSeminorms.lean,916,theorem,SeminormFamily.finset_sup_comp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,62,theorem,prodFun_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,85,theorem,implicitFunction_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,89,lemma,implicitFunction_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,94,theorem,toOpenPartialHomeomorph_coe,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,97,theorem,toOpenPartialHomeomorph_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,259,theorem,implicitToOpenPartialHomeomorphOfComplemented_fst,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,264,theorem,implicitToOpenPartialHomeomorphOfComplemented_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Implicit.lean,363,theorem,implicitToOpenPartialHomeomorph_fst,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ImplicitContDiff.lean,40,theorem,implicitFunction_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/LogDeriv.lean,123,theorem,logDeriv_comp,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FormalMultilinearSeries.lean,96,theorem,removeZero_coeff_zero,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Polynomial/Norm.lean,30,lemma,supNorm_zero,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/Analysis/Matrix/LDL.lean,33,theorem,LDL.lowerInv_eq_gramSchmidtBasis,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Analysis/Matrix/HermitianFunctionalCalculus.lean,65,lemma,cfcAux_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Analytic/Composition.lean,104,theorem,applyComposition_apply_prod,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/CStarAlgebra/Unitary/Connected.lean,145,lemma,Unitary.norm_argSelfAdjoint,linarith,2,linarith [two_mul_one_sub_cos_norm_argSelfAdjoint hu]
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/Metric.lean,105,theorem,cosh_dist',ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/Metric.lean,126,theorem,dist_coe_center_sq,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/MoebiusAction.lean,74,lemma,moebius_im,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/MoebiusAction.lean,261,theorem,pglMk_smul,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/MoebiusAction.lean,306,theorem,exists_SL2_smul_eq_of_apply_zero_one_eq_zero,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/Complex/UpperHalfPlane/FixedPoints.lean,102,theorem,fixedPt_neg,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/Real/Pi/Wallis.lean,50,theorem,W_eq_integral_sin_pow_div_integral_sin_pow,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Real/Pi/Bounds.lean,180,theorem,floor_pi_eq_three,norm_num,3,norm_num
.lake/packages/mathlib/Mathlib/Analysis/Distribution/SchwartzSpace/Fourier.lean,99,lemma,fourierInv_apply_eq,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Distribution/SchwartzSpace/Basic.lean,453,theorem,_root_.schwartz_withSeminorms,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Convex/SimplicialComplex/Basic.lean,47,theorem,convexHull_subset_space,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Gamma/Digamma.lean,53,theorem,digamma_nat_add_one,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Gamma/BohrMollerup.lean,172,theorem,le_logGammaSeq,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Gamma/BohrMollerup.lean,349,theorem,doublingGamma_add_one,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Gamma/Deligne.lean,33,lemma,Gamma,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Gamma/Deligne.lean,54,lemma,Gamma,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Asymptotics.lean,103,theorem,tendsto_rpow_div,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Asymptotics.lean,108,theorem,tendsto_rpow_neg_div,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Deriv.lean,663,theorem,HasDerivWithinAt.rpow_const,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Deriv.lean,706,theorem,HasDerivWithinAt.const_rpow,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/NNReal.lean,761,theorem,monotone_rpow_of_nonneg,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Real.lean,916,lemma,one_sub_prime_cpow_ne_zero,norm_num,5,norm_num at this
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Pow/Real.lean,962,theorem,rpow_div_two_eq_sqrt,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Elliptic/Weierstrass.lean,272,lemma,weierstrassP_neg,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Inverse.lean,352,theorem,arccos_le_pi_div_two,linarith,4,linarith
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Arctan.lean,169,theorem,arctan_eq_zero_iff,norm_num,4,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Arctan.lean,194,theorem,arctan_inv_sqrt_three,norm_num,4,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Angle.lean,422,theorem,toReal_coe,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Angle.lean,454,theorem,toReal_le_pi,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,180,theorem,cos_pi,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,758,theorem,sin_pi_div_six,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,764,theorem,sq_sin_pi_div_three,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,771,theorem,sin_pi_div_three,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,839,theorem,tan_pi_div_two,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,847,theorem,tan_pi_div_three,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,1226,theorem,sinh_add_pi_mul_I,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Basic.lean,1241,theorem,cosh_add_pi_mul_I,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Complex.lean,172,theorem,cos_eq_two_mul_tan_half_div_one_sub_tan_half_sq,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Cotangent.lean,217,theorem,cot_series_rep,ring,5,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Cotangent.lean,380,lemma,iteratedDerivWithin_cot_pi_mul_eq_mul_tsum_zpow,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/ComplexDeriv.lean,20,theorem,hasStrictDerivAt_tan,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Trigonometric/Bounds.lean,86,lemma,abs_sin_lt_abs,linarith,3,linarith
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Complex/CircleMap.lean,70,theorem,circleMap_zero_radius,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Complex/CircleMap.lean,81,lemma,circleMap_zero_div,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,449,theorem,integral_sin_pow,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,522,theorem,integral_cos_pow,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,556,theorem,integral_sin_sq_mul_cos,norm_num,2,norm_num at this; exact this
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,562,theorem,integral_cos_pow_three,norm_num,2,norm_num at this; exact this
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,588,theorem,integral_sin_mul_cos_sq,norm_num,2,norm_num at this; exact this
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,594,theorem,integral_sin_pow_three,norm_num,2,norm_num at this; exact this
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/Basic.lean,600,theorem,integral_sin_pow_even_mul_cos_pow_even,norm_num,3,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Integrals/LogTrigonometric.lean,67,theorem,integral_log_sin_zero_pi,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/Summable.lean,72,lemma,rexp_tsum_eq_tprod,linarith,5,linarith
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/Basic.lean,238,theorem,log_injOn_pos,linarith,4,"linarith [add_one_lt_exp h, exp_log hx1]"
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/PosLog.lean,149,lemma,posLog_le_abs,linarith,5,linarith [log_le_sub_one_of_pos (lt_trans one_pos h)]
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/Monotone.lean,68,theorem,log_div_sqrt_antitoneOn,norm_num,3,norm_num
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/NegMulLog.lean,192,lemma,deriv_negMulLog,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/Log/NegMulLog.lean,211,lemma,concaveOn_negMulLog,linarith,2,linarith [self_sub_one_lt_mul_log h0 h1]
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/ContinuousFunctionalCalculus/Rpow/Basic.lean,369,lemma,cfc_rpow,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/SpecialFunctions/ContinuousFunctionalCalculus/Rpow/IntegralRepresentation.lean,135,lemma,continuousOn_rpowIntegrand,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/BoxIntegral/Box/Basic.lean,280,theorem,disjoint_withBotCoe,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/BoxIntegral/Partition/Tagged.lean,97,theorem,mem_biUnionTagged,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/BoxIntegral/Partition/Basic.lean,47,theorem,eq_of_mem_of_mem,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/Analytic.lean,772,theorem,factorial_smul,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/Measurable.lean,67,theorem,A_mono,linarith,3,"linarith [mem_ball.1 hy, r'r.2, @dist_nonneg _ _ y x]"
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/Measurable.lean,374,theorem,measurableSet_B,linarith,3,"linarith [hy.1, hy.2, r'r.2]"
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,21,theorem,differentiableWithinAt_piLp,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,28,theorem,differentiableAt_piLp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,34,theorem,differentiableOn_piLp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,40,theorem,differentiable_piLp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,45,theorem,hasStrictFDerivAt_piLp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/FDeriv/WithLp.lean,52,theorem,hasFDerivWithinAt_piLp,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/IteratedDeriv/FaaDiBruno.lean,204,theorem,iteratedDerivWithin_comp_three,ring,3,ring
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/FTaylorSeries.lean,408,lemma,iteratedFDerivWithin_two_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/Convolution.lean,92,theorem,_root_.HasCompactSupport.hasDerivAt_convolution_right,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/WithLp.lean,22,theorem,contDiffWithinAt_piLp,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/WithLp.lean,28,theorem,contDiffWithinAt_piLp',rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/WithLp.lean,43,theorem,contDiffAt_piLp',rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ContDiff/WithLp.lean,58,theorem,contDiffOn_piLp',rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Deriv/MeanValue.lean,261,theorem,mul_sub_le_image_sub_of_le_deriv,linarith,4,linarith [hD.mul_sub_lt_image_sub_of_lt_deriv hf.fun_neg hf'.neg hf'_gt x hx y hy hxy]
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Deriv/MeanValue.lean,277,theorem,image_sub_lt_mul_sub_of_deriv_lt,linarith,4,linarith [hD.mul_sub_le_image_sub_of_le_deriv hf.fun_neg hf'.neg hf'_ge x hx y hy hxy]
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Deriv/Inv.lean,89,theorem,HasDerivWithinAt.inv,ring,2,ring
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Deriv/Inv.lean,111,theorem,deriv_fun_inv'',ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/Calculus/Deriv/Inv.lean,136,theorem,HasDerivWithinAt.div,ring,4,ring
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ImplicitFunction/Bivariate.lean,30,theorem,implicitFunctionOfBivariate_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Calculus/ImplicitFunction/ProdDomain.lean,69,theorem,implicitFunctionOfProdDomain_def,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/HomCompletion.lean,39,theorem,NormedAddGroupHom.completion_coe',rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/HomCompletion.lean,59,theorem,NormedAddGroupHom.completion_comp,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Pointwise.lean,65,theorem,ediam_mul_le,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Pointwise.lean,81,theorem,inv_cthickening,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Quotient.lean,256,theorem,lift_mk,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Seminorm.lean,236,lemma,coe_sSup_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Seminorm.lean,443,theorem,toZeroHom_eq_coe,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Seminorm.lean,507,lemma,coe_sSup_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,141,theorem,SurjectiveOnWith.exists_pos,linarith,4,linarith [le_abs_self C]
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,561,theorem,zero_comp,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,565,theorem,comp_assoc,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,614,theorem,ker.incl_comp_lift,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,643,theorem,mem_range,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,749,theorem,example@L749,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,774,theorem,example@L774,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Hom.lean,787,theorem,map_comp_map,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Group/Real.lean,59,lemma,norm_natCast,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/WeakDual.lean,272,lemma,toLinearEquiv_extendRCLikeL,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/WeakDual.lean,277,lemma,extendRCLikeL_apply_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/Bases.lean,222,theorem,proj_comp,omega,5,omega
.lake/packages/mathlib/Mathlib/Analysis/Normed/Lp/ProdLp.lean,865,theorem,prod_norm_eq_idemFst_sup_idemSnd,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Lp/ProdLp.lean,871,lemma,prod_norm_eq_add_idemFst,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,46,theorem,linear_eq_linearIsometry,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,55,theorem,coe_toAffineMap,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,58,theorem,toAffineMap_injective,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,66,theorem,ext,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,283,theorem,linear_eq_linear_isometry,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,321,theorem,coe_toAffineIsometry,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,350,theorem,coe_toAffineIsometryEquiv,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,354,theorem,toAffineIsometryEquiv_linearIsometryEquiv,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/Isometry.lean,685,theorem,vaddConst_toAffineEquiv,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Affine/MazurUlam.lean,104,theorem,toRealLinearIsometryEquiv_symm_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Bilinear.lean,139,theorem,flip_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Banach.lean,401,theorem,coeFn_ofBijective,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Banach.lean,435,theorem,isUnit_iff_isUnit_toLinearMap,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Banach.lean,520,theorem,coeFn_ofIsClosedGraph,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Banach.lean,537,theorem,coeFn_ofSeqClosedGraph,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/Conformal.lean,33,theorem,isConformalMap_const_smul,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Operator/LinearIsometry.lean,896,theorem,comp_continuousOn_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Algebra/Unitization.lean,121,theorem,uniformity_eq_aux,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/Seminorm/Basic.lean,664,lemma,ball_eq_metric,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/Seminorm/Basic.lean,671,lemma,closedBall_eq_metric,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/Seminorm/Basic.lean,962,theorem,convex_ball,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/Seminorm/Basic.lean,1144,lemma,uniformity_eq_of_hasBasis,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Normed/Module/PiTensorProduct/ProjectiveSeminorm.lean,153,theorem,liftIsometry_symm_apply,rfl,1,rfl
